T6_Z2
Time-Data=(A2/86400)+25569;Temp;Humi;Vbat
1731675331;25.13;42.47;2966
1731675629;24.82;43.14;2965
1731675932;24.55;43.73;2963
1731676232;24.46;44.62;2962
1731676533;27.71;40.84;2962
1731676833;33.24;32.64;2962
1731677133;38.6;26.24;2964
1731677434;43.11;21.88;2967
1731677734;45.51;19.91;2970
1731678035;45.15;19.9;2973
1731678335;43.43;20.79;2977
1731678635;41.28;22.22;2981
1731678936;39.13;23.89;2984
1731679236;37.15;25.6;2986
1731679536;35.36;27.29;2987
1731679837;33.81;28.95;2986
1731680137;32.43;30.59;2985
1731680438;31.25;32.17;2984
1731680738;30.21;33.64;2982
1731681038;29.31;34.97;2980
1731681339;28.52;36.31;2978
1731681637;27.84;37.56;2976
1731681939;27.22;38.65;2974
1731682240;26.68;39.78;2973
1731682540;26.22;41.09;2971
1731682841;25.8;42.08;2969
1731683141;25.43;42.83;2967
1731683441;25.68;42.95;2966
1731683742;29.89;37.05;2965
1731684042;35.28;29.53;2966
1731684342;40.4;23.9;2968
1731684643;44.32;20.46;2970
1731684943;45.93;19.13;2973
1731685243;45.14;19.27;2976
1731685544;43.2;20.26;2980
1731685844;41.01;21.52;2983
1731686145;38.85;23.08;2986
1731686445;36.87;24.62;2987
1731686745;35.12;26.19;2988
1731687046;33.6;28.18;2987
1731687346;32.16;31.07;2986
1731687647;30.72;33.05;2984
1731687947;29.48;34.58;2982
1731688247;28.41;36.02;2980
1731688548;27.49;37.38;2978
1731688848;26.68;38.7;2975
1731689148;25.98;39.94;2973
1731689449;25.36;41.1;2972
1731689749;24.81;42.11;2969
1731690050;24.33;43.07;2967
1731690347;23.91;44.01;2965
1731690650;23.54;45.17;2963
1731690951;23.19;46.23;2962
1731691251;22.87;47.17;2960
1731691551;22.61;48.01;2959
1731691852;22.36;48.74;2958
1731692152;22.18;49.56;2956
1731692453;23.66;48.89;2956
1731692753;28.49;40.42;2956
1731693053;32.47;33.89;2957
1731693354;35.28;29.98;2960
1731693654;37.42;27.38;2963
1731693954;39.43;25.21;2966
1731694255;41.32;23.35;2970
1731694555;41.07;23.3;2973
1731694856;39.74;24.07;2977
1731695156;38.11;25.3;2980
1731695456;36.38;26.89;2982
1731695757;34.74;28.82;2983
1731696057;33.26;30.76;2983
1731696357;31.94;32.53;2982
1731696658;30.79;34.14;2981
1731696958;29.78;35.68;2980
1731697259;28.9;37.2;2978
1731697559;28.13;38.5;2976
1731697859;27.45;39.43;2974
1731698160;26.84;40.26;2972
1731698460;26.31;41.07;2970
1731698760;25.85;41.84;2968
1731699058;25.87;42.99;2967
1731699361;29.76;38.31;2966
1731699662;34.95;31.52;2966
1731699962;40.01;25.41;2967
1731700262;43.87;21.52;2969
1731700563;44.75;20.57;2972
1731700863;43.69;20.96;2975
1731701163;41.79;22.04;2978
1731701464;39.69;23.57;2981
1731701764;37.67;25.2;2983
1731702065;35.78;26.95;2985
1731702365;34.09;28.76;2985
1731702665;32.68;30.44;2985
1731702966;31.46;31.96;2983
1731703266;30.38;33.36;2981
1731703566;29.47;34.65;2979
1731703867;28.64;35.8;2978
1731704167;27.93;36.89;2976
1731704467;27.3;37.91;2974
1731704768;26.67;38.92;2972
1731705066;26.68;39.51;2970
1731705369;28.75;36.61;2969
1731705669;29.74;34.76;2968
1731705969;29.8;34.25;2968
1731706270;29.45;34.43;2968
1731706570;28.88;34.96;2968
1731706871;28.25;35.64;2968
1731707171;28.35;36.13;2968
1731707471;31.81;32.37;2969
1731707772;36.53;27.1;2970
1731708072;41.15;22.77;2972
1731708373;43.99;20.42;2974
1731708673;43.96;20.18;2976
1731708973;42.43;21;2977
1731709274;40.4;22.44;2980
1731709574;38.31;24.13;2982
1731709872;36.36;25.83;2984
1731710175;34.62;27.51;2984
1731710475;33.08;29.15;2984
1731710776;31.74;30.67;2983
1731711076;30.57;32.14;2982
1731711376;29.56;33.47;2980
1731711677;28.66;34.66;2978
1731711977;27.9;35.82;2976
1731712277;27.22;36.87;2974
1731712578;26.6;38.02;2972
1731712878;26.08;38.99;2970
1731713179;25.63;39.81;2968
1731713479;25.22;40.59;2967
1731713779;24.85;41.32;2965
1731714080;24.53;41.96;2964
1731714380;24.23;42.6;2962
1731714681;25.49;42.25;2961
1731714981;30.65;34.99;2961
1731715281;36.09;28.13;2962
1731715582;41.07;23.07;2965
1731715882;44.46;20.22;2968
1731716182;44.95;19.64;2971
1731716483;43.54;20.31;2974
1731716783;41.47;21.63;2978
1731717084;39.29;23.3;2981
1731717384;37.22;25.07;2984
1731717684;35.36;26.85;2985
1731717985;33.72;28.56;2985
1731718285;32.28;30.2;2984
1731718583;31.03;31.72;2983
1731718886;29.95;33.13;2981
1731719186;29.01;34.41;2979
1731719486;28.19;35.56;2977
1731719787;27.47;36.66;2974
1731720087;26.84;37.69;2972
1731720385;26.29;38.62;2970
1731720688;25.81;39.52;2969
1731720988;25.37;40.36;2967
1731721286;24.98;41.09;2965
1731721587;24.64;41.77;2964
1731721889;24.36;42.5;2962
1731722190;26.63;40.74;2961
1731722490;32.06;33.06;2962
1731722791;37.44;26.62;2963
1731723091;42.15;22.1;2966
1731723391;44.95;19.83;2969
1731723692;44.92;19.57;2972
1731723992;43.3;20.41;2976
1731724292;41.16;21.81;2979
1731724593;38.97;23.53;2982
1731724893;36.92;25.29;2984
1731725194;35.08;27.08;2985
1731725494;33.47;28.77;2985
1731725794;32.07;30.39;2984
1731726095;30.84;31.9;2982
1731726395;29.79;33.29;2980
1731726695;28.87;34.53;2978
1731726996;28.06;35.66;2976
1731727296;27.36;36.74;2974
1731727597;26.74;37.74;2972
1731727897;26.19;38.67;2971
1731728197;25.72;39.54;2969
1731728498;25.3;40.34;2967
1731728798;24.91;41.03;2965
1731729098;24.58;41.71;2963
1731729399;24.36;42.51;2962
1731729699;27.22;39.78;2961
1731729999;32.73;32.05;2962
1731730300;38.09;25.86;2964
1731730600;42.65;21.61;2966
1731730901;45.13;19.61;2969
1731731201;44.84;19.54;2972
1731731501;43.12;20.42;2976
1731731802;40.96;21.87;2979
1731732102;38.78;23.59;2982
1731732402;36.74;25.37;2985
1731732703;34.92;27.17;2985
1731733003;33.33;28.87;2985
1731733304;31.94;30.47;2984
1731733604;30.73;31.97;2982
1731733902;29.69;33.34;2980
1731734205;28.78;34.55;2978
1731734505;27.99;35.72;2976
1731734805;27.29;36.77;2974
1731735106;26.68;37.74;2973
1731735404;26.14;38.68;2971
1731735707;25.67;39.52;2969
1731736007;25.26;40.31;2967
1731736307;24.88;41.12;2965
1731736608;26.85;39.9;2964
1731736908;32.15;32.59;2964
1731737209;37.48;26.35;2965
1731737509;42.16;21.9;2967
1731737809;45.18;19.52;2970
1731738110;45.57;19.05;2973
1731738410;44.1;19.71;2976
1731738710;41.96;21.03;2980
1731739011;39.71;22.7;2983
1731739311;37.59;24.45;2985
1731739611;35.68;26.24;2986
1731739912;34;27.99;2986
1731740212;32.52;29.64;2985
1731740513;31.24;31.17;2984
1731740813;30.13;32.6;2982
1731741113;29.17;33.89;2980
1731741414;28.33;35.06;2977
1731741714;27.59;36.15;2975
1731742014;26.95;37.14;2973
1731742315;26.38;38.13;2972
1731742615;25.88;38.99;2970
1731742916;25.45;39.8;2968
1731743216;25.05;40.52;2966
1731743516;24.69;41.18;2965
1731743817;24.4;41.95;2963
1731744117;27.05;39.88;2963
1731744415;32.77;31.84;2963
1731744718;38.21;25.75;2965
1731745018;42.79;21.55;2967
1731745319;44.95;19.88;2969
1731745619;44.43;19.94;2973
1731745919;42.71;20.88;2977
1731746220;40.61;22.33;2979
1731746520;38.52;23.99;2983
1731746820;36.59;25.66;2985
1731747121;34.87;27.36;2986
1731747421;33.36;28.99;2985
1731747722;32.05;30.55;2984
1731748022;30.9;31.78;2983
1731748322;29.88;32.34;2981
1731748623;28.98;33.22;2979
1731748923;28.18;34.25;2977
1731749223;27.44;35.47;2975
1731749524;26.85;35.69;2973
1731749824;26.33;36.31;2971
1731750125;25.87;36.84;2969
1731750425;25.55;37.6;2968
1731750725;28.28;35.53;2967
1731751026;33.62;28.7;2967
1731751326;38.87;23.4;2968
1731751626;43.28;19.71;2970
1731751927;45.85;18.22;2972
1731752227;45.87;18.05;2975
1731752527;44.26;18.8;2978
1731752828;42.1;20.07;2981
1731753128;39.76;21.87;2984
1731753429;37.73;23.46;2986
1731753729;35.9;25.08;2987
1731754029;34.27;26.69;2987
1731754330;32.86;28.25;2986
1731754630;31.63;29.73;2985
1731754928;30.56;31.15;2983
1731755231;29.63;32.51;2981
1731755531;28.81;33.7;2978
1731755832;28.1;34.8;2976
1731756132;27.47;35.81;2974
1731756432;26.91;36.53;2972
1731756733;26.34;37.92;2971
1731757033;25.86;38.37;2969
1731757334;25.5;39.18;2968
1731757634;25.15;39.79;2966
1731757932;24.81;40.36;2965
1731758235;24.54;40.92;2964
1731758535;24.27;41.5;2962
1731758835;24.03;43.6;2961
1731759136;26.13;42.98;2961
1731759436;31.83;34.63;2961
1731759737;36.99;28.25;2962
1731760037;41.66;23.64;2965
1731760337;44.03;21.54;2969
1731760638;43.62;21.22;2972
1731760938;42.09;21.62;2975
1731761238;40.1;22.95;2978
1731761539;38.06;24.52;2982
1731761839;36.17;26.16;2984
1731762139;34.46;27.83;2985
1731762440;32.96;29.37;2984
1731762740;31.64;30.92;2983
1731763041;30.5;32.34;2981
1731763341;29.52;33.69;2979
1731763641;28.65;34.91;2977
1731763942;27.9;36.02;2976
1731764242;27.23;37.1;2974
1731764542;26.65;38.1;2972
1731764843;26.13;39.04;2970
1731765143;25.69;39.91;2968
1731765444;25.28;40.67;2966
1731765741;24.92;41.41;2965
1731766044;24.6;42.02;2963
1731766345;24.31;42.66;2962
1731766645;24.06;43.19;2961
1731766943;23.81;43.68;2960
1731767246;23.62;44.14;2959
1731767546;23.42;44.65;2958
1731767847;25.38;43.73;2957
1731768147;31.02;35.35;2958
1731768447;36.65;28.17;2960
1731768748;41.67;23.02;2963
1731769048;44.96;20.24;2966
1731769349;45.45;19.65;2969
1731769649;44.08;20.26;2973
1731769949;42.05;21.32;2977
1731770250;39.88;22.73;2981
1731770550;37.81;24.23;2984
1731770850;35.95;25.69;2985
1731771151;34.29;27.1;2985
1731771451;32.86;28.46;2984
1731771751;31.6;29.74;2983
1731772052;30.49;31.01;2981
1731772352;29.54;32.21;2979
1731772653;28.69;33.29;2977
1731772953;27.96;34.24;2975
1731773253;27.3;35.16;2973
1731773554;26.67;34.87;2972
1731773854;27.11;35.77;2970
1731774154;29.88;33.6;2969
1731774455;34.3;28.96;2969
1731774755;39.28;23.6;2969
1731775056;43.5;19.95;2971
1731775356;45.99;18.42;2974
1731775656;46.02;18.18;2976
1731775957;44.4;18.88;2979
1731776257;42.19;20.09;2982
1731776557;39.91;21.67;2984
1731776858;37.77;23.26;2986
1731777158;35.86;24.99;2987
1731777459;34.18;26.58;2987
1731777759;32.71;28.14;2986
1731778059;31.43;29.66;2984
1731778360;30.29;31.36;2983
1731778548;29.38;32.59;2980
1731778851;28.61;33.7;2978
1731779152;27.92;34.86;2975
1731779452;27.3;35.86;2973
1731779752;26.78;36.81;2971
1731780053;26.32;37.69;2969
1731780353;25.91;38.47;2967
1731780654;25.56;39.27;2966
1731780954;25.23;39.97;2964
1731781254;24.92;40.6;2963
1731781555;24.66;41.34;2962
1731781855;24.39;41.81;2961
1731782155;24.15;42.28;2960
1731782456;23.93;42.65;2959
1731782756;23.73;43.07;2958
1731783054;23.55;43.38;2957
1731783357;23.36;43.72;2956
1731783655;24.31;43.66;2956
1731783958;29.56;36.23;2956
1731784258;35.18;28.84;2957
1731784558;39.68;24.06;2960
1731784859;42.58;21.43;2963
1731785159;43.17;20.58;2967
1731785459;42.01;21.11;2971
1731785760;40.18;22.31;2974
1731786060;38.21;23.75;2977
1731786361;36.3;25.22;2980
1731786661;34.58;26.9;2982
1731786961;33.16;28.58;2982
1731787262;31.91;30.47;2981
1731787562;30.76;32.17;2979
1731787863;29.76;33.27;2978
1731788163;28.88;34.1;2976
1731788463;28.1;34.88;2974
1731788761;27.42;35.53;2972
1731789064;26.81;36.23;2970
1731789364;26.28;36.93;2968
1731789665;25.81;37.59;2966
1731789965;25.38;38.21;2964
1731790265;25.01;38.79;2963
1731790566;24.67;39.33;2961
1731790866;24.37;39.88;2960
1731791167;24.1;40.33;2959
1731791467;23.85;40.77;2958
1731791767;24.6;40.83;2957
1731792068;29.52;34.63;2957
1731792368;35.12;28.01;2959
1731792669;40.34;22.88;2961
1731792969;44.05;19.78;2964
1731793269;44.8;19.04;2967
1731793570;43.56;19.58;2971
1731793870;41.74;20.62;2975
1731794170;42.21;20.31;2978
1731794471;44.17;19.02;2981
1731794771;44.21;18.85;2984
1731795072;42.73;19.63;2985
1731795372;41.18;20.77;2986
1731795670;42.24;20.16;2986
1731795973;44.02;19;2986
1731796273;43.69;19.05;2987
1731796574;42.14;19.98;2987
1731796874;40.97;20.95;2987
1731797174;42.59;19.94;2987
1731797475;44.05;18.95;2988
1731797775;43.42;19.18;2988
1731798075;41.76;20.23;2988
1731798376;39.77;21.71;2989
1731798676;37.8;23.37;2988
1731798977;35.97;24.97;2988
1731799277;34.34;26.56;2987
1731799577;32.9;28.06;2986
1731799878;31.66;29.51;2985
1731800176;30.56;30.89;2983
1731800479;29.61;32.15;2981
1731800779;28.77;33.3;2979
1731801079;28.04;34.33;2977
1731801380;27.4;35.33;2975
1731801680;26.83;36.19;2973
1731801980;26.33;37.13;2971
1731802281;25.88;37.94;2970
1731802581;25.5;38.7;2968
1731802881;25.15;39.42;2967
1731803182;24.82;40.08;2965
1731803482;24.84;40.86;2964
1731803783;28.53;36.74;2963
1731804083;33.45;30.09;2964
1731804383;35.62;27.24;2966
1731804684;35.79;26.71;2968
1731804982;35.04;27.22;2969
1731805282;33.94;28.14;2971
1731805585;32.75;29.32;2973
1731805885;31.83;30.55;2975
1731806186;33.78;29.09;2976
1731806486;37.24;25.5;2977
1731806786;38.47;24.08;2978
1731807087;38.03;24.26;2979
1731807387;36.84;25.14;2979
1731807688;35.42;26.37;2979
1731807988;34;27.69;2980
1731808288;32.66;29.1;2980
1731808589;31.45;30.43;2980
1731808889;30.38;31.73;2979
1731809189;29.44;32.99;2977
1731809490;28.59;34.09;2976
1731809790;27.88;35.15;2974
1731810091;27.22;36.12;2972
1731810391;26.65;37.09;2970
1731810691;26.15;37.94;2969
1731810992;25.7;38.79;2967
1731811292;25.31;39.54;2965
1731811592;24.94;40.27;2964
1731811890;24.65;40.93;2963
1731812191;26.7;39.41;2962
1731812494;32.09;32.23;2962
1731812794;37.51;25.99;2963
1731813094;42.28;21.48;2966
1731813395;45.08;19.26;2969
1731813695;45.05;19.01;2972
1731813995;43.47;19.74;2975
1731814296;41.35;21.09;2979
1731814596;39.18;22.77;2982
1731814897;37.14;24.45;2984
1731815197;35.57;26.08;2985
1731815497;37.28;24.98;2985
1731815798;40.45;22.19;2985
1731816098;41.39;21.24;2985
1731816399;40.58;21.73;2985
1731816699;39.04;22.9;2985
1731816999;37.3;24.32;2984
1731817300;35.61;25.82;2984
1731817600;34.05;27.3;2984
1731817900;32.67;28.79;2983
1731818201;31.45;30.18;2982
1731818501;30.37;31.56;2981
1731818802;29.43;32.78;2979
1731819102;28.6;33.94;2978
1731819402;27.88;34.96;2976
1731819703;27.24;35.94;2974
1731820003;26.68;36.84;2972
1731820304;26.18;37.74;2970
1731820604;25.75;38.63;2968
1731820904;25.36;39.26;2967
1731821205;25.01;40;2965
1731821502;24.7;40.61;2964
1731821805;24.41;41.23;2963
1731822106;25.34;41.18;2962
1731822406;30.35;34.59;2962
1731822707;35.87;27.77;2963
1731823007;40.98;22.66;2965
1731823307;44.61;19.65;2968
1731823608;45.58;18.79;2971
1731823908;44.4;19.24;2975
1731824208;42.41;20.35;2978
1731824509;40.74;21.62;2981
1731824809;39.14;22.84;2984
1731825110;37.42;24.23;2986
1731825407;35.73;25.72;2986
1731825710;34.18;27.2;2985
1731826011;32.78;28.68;2983
1731826311;31.55;30.08;2982
1731826611;30.46;31.41;2980
1731826912;29.51;32.65;2978
1731827212;28.67;33.81;2976
1731827510;27.94;34.85;2974
1731827813;27.28;35.84;2972
1731828113;26.72;36.79;2971
1731828414;26.21;37.64;2969
1731828714;25.78;38.47;2968
1731829014;25.37;39.13;2966
1731829315;25.02;39.83;2964
1731829615;24.69;40.49;2963
1731829913;24.41;41.15;2962
1731830216;24.38;41.94;2961
1731830516;28.29;37.47;2960
1731830817;34.01;29.91;2961
1731831117;39.41;24.14;2963
1731831417;43.05;20.85;2966
1731831718;43.45;20.28;2969
1731832018;42.13;21.17;2972
1731832319;40.32;22.49;2975
1731832619;38.34;23.86;2978
1731832919;36.34;25.6;2981
1731833220;34.62;27.17;2982
1731833520;33.07;28.76;2982
1731833820;31.76;30.15;2981
1731834121;30.62;31.51;2980
1731834421;29.59;32.37;2978
1731834722;28.65;32.92;2976
1731835022;27.85;33.59;2974
1731835322;27.12;34.48;2972
1731835623;26.47;35.17;2970
1731835923;25.92;35.77;2968
1731836223;27.5;35.22;2967
1731836524;32.63;29.45;2966
1731836824;37.89;23.98;2967
1731837125;42.52;19.97;2968
1731837425;45.09;18.06;2971
1731837725;44.83;17.87;2973
1731838026;43.13;18.62;2976
1731838326;40.97;20.02;2979
1731838627;38.78;21.66;2981
1731838927;36.76;23.32;2983
1731839227;34.96;24.99;2984
1731839528;33.36;26.76;2984
1731839828;31.95;28.33;2983
1731840128;30.72;29.76;2981
1731840426;29.67;31.11;2979
1731840727;28.72;32.42;2978
1731841030;27.92;33.59;2976
1731841330;27.13;35.62;2973
1731841630;26.49;36.03;2971
1731841931;27.58;35.91;2969
1731842231;32.48;30.09;2969
1731842532;37.64;24.66;2969
1731842832;41.23;21.41;2971
1731843132;44.17;18.91;2973
1731843433;45.11;18.09;2975
1731843733;43.97;18.53;2977
1731844033;42.02;19.67;2980
1731844334;39.84;21.25;2982
1731844634;37.74;22.98;2984
1731844935;35.82;24.78;2985
1731845235;34.16;26.38;2985
1731845535;32.59;28.76;2984
1731845836;31.33;29.7;2983
1731846136;30.26;30.89;2981
1731846436;29.31;32.07;2979
1731846734;28.49;33.2;2977
1731847037;27.77;34.18;2975
1731847338;27.13;35.14;2973
1731847638;26.57;36.04;2971
1731847938;26.08;36.91;2970
1731848239;25.64;37.66;2968
1731848539;25.26;38.36;2966
1731848839;24.89;39.03;2965
1731849140;24.59;39.69;2964
1731849440;24.3;40.32;2962
1731849738;24.03;41.54;2961
1731850041;23.82;41.88;2960
1731850341;25.94;40.24;2959
1731850642;31.41;32.64;2960
1731850942;37.01;26.08;2961
1731851242;41.92;21.44;2964
1731851543;44.32;19.42;2967
1731851843;43.94;19.38;2970
1731852143;42.28;20.26;2974
1731852444;40.22;21.69;2977
1731852744;38.15;23.32;2980
1731853045;36.23;24.95;2982
1731853345;34.53;26.55;2984
1731853645;33.02;28.73;2983
1731853946;31.77;30.66;2982
1731854246;30.69;32.37;2980
1731854546;29.75;33.92;2978
1731854847;28.92;35.46;2976
1731855147;28.19;36.8;2975
1731855448;27.55;38.03;2973
1731855748;26.97;39.39;2971
1731856048;26.47;40.42;2969
1731856349;26.02;41;2967
1731856649;25.6;40.89;2966
1731856949;25.21;40.38;2964
1731857250;24.83;40.29;2963
1731857548;25.3;40.2;2962
1731857851;29.85;34.73;2962
1731858151;35.26;28.33;2963
1731858451;40.29;23.65;2965
1731858752;43.98;20.62;2968
1731859052;45.69;19.18;2971
1731859352;45.14;19.07;2974
1731859653;43.33;19.72;2977
1731859953;41.15;20.79;2981
1731860254;38.98;22.08;2983
1731860554;36.96;23.49;2985
1731860855;35.15;24.79;2986
1731861155;33.57;26.07;2985
1731861455;32.18;27.16;2983
1731861753;30.96;28.15;2982
1731862056;29.91;29.1;2980
1731862356;28.94;30.57;2978
1731862657;28.14;32.44;2976
1731862957;27.49;34.17;2974
1731863258;26.91;35.52;2972
1731863558;26.41;36.64;2970
1731863858;25.97;37.69;2968
1731864159;25.6;38.64;2966
1731864459;25.93;39.62;2965
1731864759;30.29;34.62;2965
1731865060;34.32;29.34;2965
1731865358;36.16;27.19;2966
1731865661;38;25.42;2968
1731865961;39.76;23.75;2970
1731866261;40.93;22.53;2973
1731866562;40.67;22.67;2976
1731866862;39.45;23.48;2978
1731867162;37.76;25.2;2981
1731867460;36.13;26.88;2982
1731867763;34.66;29.02;2982
1731868063;33.23;30.11;2982
1731868364;31.87;31.23;2981
1731868664;30.61;33.22;2980
1731868965;29.64;34.42;2978
1731869265;28.81;34.89;2976
1731869565;28.08;36.15;2975
1731869866;27.43;36.99;2973
1731870166;26.85;38.09;2971
1731870466;26.34;38.6;2969
1731870767;25.9;39.58;2967
1731871067;26.9;39.81;2966
1731871368;31.72;33.56;2966
1731871668;37.36;27.14;2967
1731871968;42.55;22.26;2969
1731872269;45.29;19.83;2971
1731872569;45;19.48;2973
1731872870;43.14;20.27;2976
1731873170;40.99;21.47;2979
1731873470;38.87;23.14;2981
1731873771;36.96;24.87;2984
1731874071;35.24;26.6;2984
1731874371;33.72;28.16;2984
1731874672;32.37;29.46;2983
1731874972;31.17;30.51;2982
1731875273;30.12;31.5;2979
1731875573;29.19;32.8;2977
1731875873;28.35;34.46;2975
1731876174;27.71;35.15;2973
1731876474;27.09;35.58;2971
1731876774;26.53;36.17;2970
1731877075;26.05;36.71;2969
1731877375;25.63;37.24;2967
1731877676;25.23;37.74;2965
1731877976;24.87;38.25;2964
1731878276;24.85;38.87;2963
1731878577;28.55;35.19;2962
1731878877;34.38;28.49;2963
1731879177;39.9;23.47;2965
1731879478;44.2;20.05;2967
1731879778;46.42;18.36;2970
1731880079;46.13;18.28;2974
1731880379;44.32;18.99;2977
1731880679;42.06;20.16;2980
1731880980;39.78;21.57;2983
1731881280;37.67;23.2;2985
1731881578;35.79;24.82;2986
1731881881;34.13;26.37;2985
1731882181;32.68;27.93;2984
1731882482;31.42;29.39;2983
1731882782;30.32;30.74;2981
1731883082;29.37;32;2979
1731883383;28.52;33.18;2977
1731883683;27.8;34.24;2974
1731883983;27.15;35.2;2973
1731884284;26.59;36.13;2971
1731884584;26.09;36.96;2969
1731884885;25.64;37.78;2967
1731885185;25.25;38.52;2966
1731885485;24.89;39.18;2964
1731885786;24.59;39.86;2963
1731886086;24.29;40.49;2961
1731886386;24.05;41.09;2960
1731886687;23.8;41.62;2959
1731886987;23.61;42.09;2958
1731887288;23.42;42.65;2957
1731887588;25.44;41.36;2957
1731887888;31.22;33.43;2958
1731888189;37.08;26.78;2960
1731888489;42.16;22.11;2963
1731888789;44.88;19.8;2966
1731889090;44.61;19.53;2969
1731889390;42.93;20.25;2973
1731889690;40.81;21.52;2977
1731889991;38.67;23.09;2980
1731890291;36.69;24.69;2982
1731890592;34.91;26.28;2983
1731890892;33.35;27.85;2983
1731891192;31.97;29.34;2982
1731891493;30.77;30.78;2981
1731891793;29.75;32.09;2979
1731892093;28.83;33.32;2977
1731892394;28.05;34.43;2975
1731892694;27.35;35.46;2973
1731892992;26.74;36.41;2971
1731893295;26.2;37.3;2969
1731893595;25.73;38.16;2968
1731893896;25.31;38.88;2966
1731894196;24.93;39.58;2964
1731894496;24.6;40.25;2962
1731894797;24.3;40.89;2961
1731895097;24.13;41.7;2960
1731895397;27.01;39.01;2959
1731895698;32.81;31.41;2960
1731895998;38.47;25.39;2962
1731896299;43.18;21.27;2964
1731896599;45.53;19.35;2968
1731896899;45.07;19.22;2971
1731897200;43.28;19.98;2975
1731897500;41.08;21.29;2978
1731897801;38.9;22.9;2981
1731898101;36.87;24.53;2983
1731898401;35.06;26.14;2984
1731898702;33.47;27.74;2983
1731899002;32.08;29.28;2982
1731899302;30.87;30.71;2981
1731899603;29.82;32.04;2979
1731899901;28.9;33.27;2976
1731900204;28.1;34.37;2974
1731900504;27.41;35.51;2972
1731900804;26.79;36.53;2971
1731901105;26.25;37.45;2969
1731901405;25.79;38.28;2967
